!STATION,ANTENNA-TYPE,ANTENNA-ID,ETRS-X,ETRS-Y,ETRS-Z,RCU-X,RCU-Y
! from https://github.com/lofar-astron/lofar-antenna-positions Edited to leave only Dutch LBA
RS407,LBA,54,3811610.437,453446.057,5076759.372,13,12
RS407,LBA,55,3811612.131,453438.298,5076758.802,15,14
RS407,LBA,56,3811604.000,453428.637,5076765.779,17,16
RS407,LBA,57,3811598.487,453424.620,5076770.280,19,18
RS407,LBA,58,3811590.724,453427.392,5076775.856,21,20
RS407,LBA,59,3811584.514,453425.177,5076780.718,23,22
RS407,LBA,60,3811577.912,453435.650,5076784.727,25,24
RS407,LBA,61,3811576.042,453448.387,5076784.980,27,26
RS407,LBA,62,3811577.009,453454.452,5076783.706,29,28
RS407,LBA,63,3811579.522,453462.084,5076781.130,31,30
RS407,LBA,64,3811592.542,453468.021,5076770.820,33,32
RS407,LBA,65,3811598.903,453468.319,5076766.018,35,34
RS407,LBA,66,3811609.530,453463.627,5076758.465,37,36
RS407,LBA,67,3811615.343,453451.066,5076755.237,39,38
RS407,LBA,68,3811617.105,453441.941,5076754.739,41,40
RS407,LBA,69,3811613.653,453431.304,5076758.292,43,42
RS407,LBA,70,3811605.504,453419.402,5076765.485,45,44
RS407,LBA,71,3811591.374,453418.463,5076776.176,47,46
RS407,LBA,72,3811580.441,453417.075,5076784.508,49,48
RS407,LBA,73,3811574.439,453430.309,5076787.817,51,50
RS407,LBA,74,3811571.223,453444.523,5076788.946,53,52
RS407,LBA,75,3811570.610,453452.501,5076788.685,55,54
RS407,LBA,76,3811578.537,453468.004,5076781.334,57,56
RS407,LBA,77,3811590.143,453477.940,5076771.724,59,58
RS407,LBA,78,3811599.982,453477.736,5076764.357,61,60
RS407,LBA,79,3811605.644,453471.232,5076760.695,63,62
RS407,LBA,80,3811616.711,453465.639,5076752.894,65,64
RS407,LBA,81,3811623.076,453448.005,5076749.710,67,66
RS407,LBA,82,3811623.182,453439.069,5076750.438,69,68
RS407,LBA,83,3811619.596,453424.056,5076754.486,71,70
RS407,LBA,84,3811614.129,453419.849,5076758.971,73,72
RS407,LBA,85,3811599.538,453411.235,5076770.701,75,74
RS407,LBA,86,3811594.527,453414.006,5076774.212,77,76
RS407,LBA,87,3811592.807,453408.246,5076776.024,79,78
RS407,LBA,88,3811565.636,453429.649,5076794.484,81,80
RS407,LBA,89,3811564.995,453455.228,5076792.653,83,82
RS407,LBA,90,3811570.850,453473.453,5076786.611,85,84
RS407,LBA,91,3811581.770,453481.221,5076777.713,87,86
RS407,LBA,92,3811617.667,453474.100,5076751.411,89,88
RS407,LBA,93,3811624.300,453452.951,5076748.344,91,90
RS407,LBA,94,3811629.246,453437.518,5076746.027,93,92
RS407,LBA,95,3811606.150,453407.082,5076766.114,95,94
RS407,HBA,0,3811635.708,453452.027,5076739.991,0,1
RS407,HBA,1,3811635.522,453457.164,5076739.666,2,3
RS407,HBA,2,3811635.336,453462.300,5076739.342,4,5
RS407,HBA,3,3811635.149,453467.437,5076739.017,6,7
RS407,HBA,4,3811639.829,453451.982,5076736.902,8,9
RS407,HBA,5,3811639.642,453457.118,5076736.578,10,11
RS407,HBA,6,3811639.457,453462.255,5076736.253,12,13
RS407,HBA,7,3811639.270,453467.390,5076735.928,14,15
RS407,HBA,8,3811644.322,453441.663,5076734.462,16,17
RS407,HBA,9,3811644.136,453446.800,5076734.137,18,19
RS407,HBA,10,3811643.950,453451.936,5076733.813,20,21
RS407,HBA,11,3811643.763,453457.073,5076733.489,22,23
RS407,HBA,12,3811643.577,453462.208,5076733.164,24,25
RS407,HBA,13,3811643.391,453467.345,5076732.839,26,27
RS407,HBA,14,3811643.204,453472.482,5076732.515,28,29
RS407,HBA,15,3811643.018,453477.618,5076732.191,30,31
RS407,HBA,16,3811648.442,453441.618,5076731.373,32,33
RS407,HBA,17,3811648.256,453446.754,5076731.049,34,35
RS407,HBA,18,3811648.070,453451.890,5076730.724,36,37
RS407,HBA,19,3811647.884,453457.026,5076730.400,38,39
RS407,HBA,20,3811647.697,453462.163,5076730.075,40,41
RS407,HBA,21,3811647.512,453467.300,5076729.750,42,43
RS407,HBA,22,3811647.325,453472.436,5076729.426,44,45
RS407,HBA,23,3811647.139,453477.572,5076729.102,46,47
RS407,HBA,24,3811652.563,453441.572,5076728.284,48,49
RS407,HBA,25,3811652.377,453446.708,5076727.960,50,51
RS407,HBA,26,3811652.190,453451.844,5076727.636,52,53
RS407,HBA,27,3811652.005,453456.981,5076727.311,54,55
RS407,HBA,28,3811651.818,453462.118,5076726.986,56,57
RS407,HBA,29,3811651.632,453467.254,5076726.662,58,59
RS407,HBA,30,3811651.446,453472.390,5076726.337,60,61
RS407,HBA,31,3811651.260,453477.526,5076726.013,62,63
RS407,HBA,32,3811656.684,453441.526,5076725.195,64,65
RS407,HBA,33,3811656.498,453446.662,5076724.871,66,67
RS407,HBA,34,3811656.311,453451.799,5076724.547,68,69
RS407,HBA,35,3811656.125,453456.936,5076724.222,70,71
RS407,HBA,36,3811655.939,453462.071,5076723.897,72,73
RS407,HBA,37,3811655.752,453467.208,5076723.573,74,75
RS407,HBA,38,3811655.566,453472.344,5076723.249,76,77
RS407,HBA,39,3811655.380,453477.481,5076722.924,78,79
RS407,HBA,40,3811660.432,453451.754,5076721.458,80,81
RS407,HBA,41,3811660.245,453456.889,5076721.133,82,83
RS407,HBA,42,3811660.060,453462.026,5076720.808,84,85
RS407,HBA,43,3811659.873,453467.162,5076720.484,86,87
RS407,HBA,44,3811664.553,453451.707,5076718.369,88,89
RS407,HBA,45,3811664.366,453456.844,5076718.044,90,91
RS407,HBA,46,3811664.180,453461.980,5076717.720,92,93
RS407,HBA,47,3811663.994,453467.117,5076717.395,94,95
RS409,LBA,0,3824756.246,426178.523,5069289.608,0,1
RS409,LBA,1,3824754.227,426178.280,5069291.146,2,3
RS409,LBA,2,3824754.908,426180.628,5069290.422,4,5
RS409,LBA,3,3824757.046,426180.886,5069288.794,6,7
RS409,LBA,4,3824758.265,426178.766,5069288.070,8,9
RS409,LBA,5,3824757.584,426176.418,5069288.794,10,11
RS409,LBA,6,3824755.446,426176.160,5069290.422,12,13
RS409,LBA,7,3824753.609,426183.456,5069291.142,14,15
RS409,LBA,8,3824756.684,426184.244,5069288.762,16,17
RS409,LBA,9,3824759.554,426182.355,5069286.778,18,19
RS409,LBA,10,3824760.877,426178.673,5069286.119,20,21
RS409,LBA,11,3824760.032,426174.921,5069287.092,22,23
RS409,LBA,12,3824757.416,426172.854,5069289.242,24,25
RS409,LBA,13,3824754.253,426173.440,5069291.564,26,27
RS409,LBA,14,3824752.022,426176.404,5069292.970,28,29
RS409,LBA,15,3824751.767,426180.359,5069292.804,30,31
RS409,LBA,16,3824749.246,426182.236,5069294.527,32,33
RS409,LBA,17,3824750.375,426185.522,5069293.382,34,35
RS409,LBA,18,3824753.539,426188.422,5069290.745,36,37
RS409,LBA,19,3824759.357,426187.597,5069286.453,38,39
RS409,LBA,20,3824761.581,426185.810,5069284.945,40,41
RS409,LBA,21,3824763.595,426182.208,5069283.759,42,43
RS409,LBA,22,3824763.644,426177.963,5069284.105,44,45
RS409,LBA,23,3824761.959,426172.700,5069285.846,46,47
RS409,LBA,24,3824759.446,426169.271,5069288.042,48,49
RS409,LBA,25,3824756.029,426168.494,5069290.678,50,51
RS409,LBA,26,3824753.146,426170.295,5069292.679,52,53
RS409,LBA,27,3824750.301,426173.776,5069294.499,54,55
RS409,LBA,28,3824748.905,426178.179,5069295.150,56,57
RS409,LBA,29,3824745.916,426185.477,5069296.734,58,59
RS409,LBA,30,3824747.299,426188.775,5069295.397,60,61
RS409,LBA,31,3824749.434,426190.255,5069293.660,62,63
RS409,LBA,32,3824755.660,426191.682,5069288.858,64,65
RS409,LBA,33,3824757.536,426193.415,5069287.294,66,67
RS409,LBA,34,3824762.485,426188.863,5069283.991,68,69
RS409,LBA,35,3824765.146,426184.862,5069282.354,70,71
RS409,LBA,36,3824768.090,426180.842,5069280.508,72,73
RS409,LBA,37,3824767.059,426177.823,5069281.555,74,75
RS409,LBA,38,3824766.039,426173.332,5069282.726,76,77
RS409,LBA,39,3824762.861,426167.797,5069285.612,78,79
RS409,LBA,40,3824761.249,426165.985,5069286.986,80,81
RS409,LBA,41,3824757.052,426165.293,5069290.199,82,83
RS409,LBA,42,3824753.985,426163.897,5069292.627,84,85
RS409,LBA,43,3824748.117,426169.264,5069296.547,86,87
RS409,LBA,44,3824746.389,426172.717,5069297.532,88,89
RS409,LBA,45,3824744.702,426177.873,5069298.332,90,91
RS409,LBA,46,3824797.767,426196.371,5069256.828,92,93
RS409,LBA,47,3824771.578,426127.521,5069282.709,94,95
RS409,LBA,48,3824741.909,426180.879,5069300.157,1,0
RS409,LBA,49,3824740.308,426183.312,5069301.138,3,2
RS409,LBA,50,3824747.005,426195.890,5069294.975,5,4
RS409,LBA,51,3824759.756,426197.538,5069285.255,7,6
RS409,LBA,52,3824763.628,426196.320,5069282.458,9,8
RS409,LBA,53,3824769.263,426186.091,5069279.153,11,10
RS409,LBA,54,3824770.068,426172.845,5069279.746,13,12
RS409,LBA,55,3824769.115,426165.068,5069281.164,15,14
RS409,LBA,56,3824758.347,426160.579,5069289.653,17,16
RS409,LBA,57,3824751.876,426159.794,5069294.581,19,18
RS409,LBA,58,3824745.520,426166.203,5069298.773,21,20
RS409,LBA,59,3824738.986,426167.377,5069303.571,23,22
RS409,LBA,60,3824736.234,426180.064,5069304.490,25,24
RS409,LBA,61,3824738.651,426192.369,5069301.564,27,26
RS409,LBA,62,3824741.540,426197.285,5069298.951,29,28
RS409,LBA,63,3824746.388,426202.815,5069294.812,31,30
RS409,LBA,64,3824760.510,426201.502,5069284.331,33,32
RS409,LBA,65,3824766.559,426198.541,5069280.058,35,34
RS409,LBA,66,3824774.966,426188.968,5069274.612,37,36
RS409,LBA,67,3824776.297,426174.822,5069274.892,39,38
RS409,LBA,68,3824774.960,426165.791,5069276.712,41,40
RS409,LBA,69,3824768.251,426158.060,5069282.446,43,42
RS409,LBA,70,3824756.734,426151.582,5069291.677,45,44
RS409,LBA,71,3824743.207,426157.912,5069301.258,47,46
RS409,LBA,72,3824732.524,426162.220,5069308.887,49,48
RS409,LBA,73,3824731.238,426177.064,5069308.511,51,50
RS409,LBA,74,3824732.878,426191.367,5069305.988,53,52
RS409,LBA,75,3824734.915,426198.791,5069303.787,55,54
RS409,LBA,76,3824747.402,426208.591,5069293.528,57,56
RS409,LBA,77,3824761.510,426211.563,5069282.670,59,58
RS409,LBA,78,3824770.649,426206.390,5069276.278,61,60
RS409,LBA,79,3824773.817,426197.720,5069274.684,63,62
RS409,LBA,80,3824782.343,426187.119,5069269.242,65,64
RS409,LBA,81,3824782.529,426168.171,5069270.816,67,66
RS409,LBA,82,3824779.706,426160.148,5069273.660,69,68
RS409,LBA,83,3824771.441,426148.584,5069280.909,71,70
RS409,LBA,84,3824764.948,426147.606,5069285.870,73,72
RS409,LBA,85,3824748.480,426147.327,5069298.257,75,74
RS409,LBA,86,3824744.699,426152.340,5069300.642,77,76
RS409,LBA,87,3824741.206,426148.076,5069303.649,79,78
RS409,LBA,88,3824722.788,426180.941,5069314.504,81,80
RS409,LBA,89,3824730.553,426204.070,5069306.584,83,82
RS409,LBA,90,3824741.994,426217.349,5069296.797,85,84
RS409,LBA,91,3824754.749,426218.735,5069287.097,87,86
RS409,LBA,92,3824786.005,426194.178,5069265.856,89,88
RS409,LBA,93,3824785.292,426171.958,5069268.399,91,90
RS409,LBA,94,3824784.871,426155.690,5069270.186,93,92
RS409,LBA,95,3824753.308,426140.271,5069295.271,95,94
RS409,HBA,0,3824798.058,426125.046,5069263.168,0,1
RS409,HBA,1,3824798.447,426130.126,5069262.418,2,3
RS409,HBA,2,3824798.836,426135.206,5069261.666,4,5
RS409,HBA,3,3824799.225,426140.286,5069260.915,6,7
RS409,HBA,4,3824802.165,426124.286,5069260.155,8,9
RS409,HBA,5,3824802.553,426129.366,5069259.404,10,11
RS409,HBA,6,3824802.942,426134.446,5069258.653,12,13
RS409,HBA,7,3824803.331,426139.526,5069257.901,14,15
RS409,HBA,8,3824805.493,426113.366,5069258.644,16,17
RS409,HBA,9,3824805.882,426118.446,5069257.892,18,19
RS409,HBA,10,3824806.271,426123.526,5069257.141,20,21
RS409,HBA,11,3824806.660,426128.606,5069256.390,22,23
RS409,HBA,12,3824807.049,426133.686,5069255.639,24,25
RS409,HBA,13,3824807.438,426138.766,5069254.888,26,27
RS409,HBA,14,3824807.827,426143.846,5069254.137,28,29
RS409,HBA,15,3824808.216,426148.926,5069253.385,30,31
RS409,HBA,16,3824809.599,426112.606,5069255.630,32,33
RS409,HBA,17,3824809.988,426117.686,5069254.879,34,35
RS409,HBA,18,3824810.378,426122.766,5069254.127,36,37
RS409,HBA,19,3824810.767,426127.846,5069253.376,38,39
RS409,HBA,20,3824811.155,426132.926,5069252.625,40,41
RS409,HBA,21,3824811.544,426138.006,5069251.874,42,43
RS409,HBA,22,3824811.933,426143.087,5069251.123,44,45
RS409,HBA,23,3824812.322,426148.167,5069250.372,46,47
RS409,HBA,24,3824813.706,426111.845,5069252.616,48,49
RS409,HBA,25,3824814.095,426116.925,5069251.865,50,51
RS409,HBA,26,3824814.484,426122.006,5069251.114,52,53
RS409,HBA,27,3824814.873,426127.086,5069250.363,54,55
RS409,HBA,28,3824815.261,426132.166,5069249.612,56,57
RS409,HBA,29,3824815.650,426137.246,5069248.861,58,59
RS409,HBA,30,3824816.040,426142.326,5069248.109,60,61
RS409,HBA,31,3824816.429,426147.406,5069247.358,62,63
RS409,HBA,32,3824817.812,426111.086,5069249.603,64,65
RS409,HBA,33,3824818.201,426116.166,5069248.851,66,67
RS409,HBA,34,3824818.590,426121.246,5069248.100,68,69
RS409,HBA,35,3824818.979,426126.326,5069247.349,70,71
RS409,HBA,36,3824819.368,426131.406,5069246.598,72,73
RS409,HBA,37,3824819.757,426136.486,5069245.847,74,75
RS409,HBA,38,3824820.146,426141.566,5069245.096,76,77
RS409,HBA,39,3824820.535,426146.646,5069244.344,78,79
RS409,HBA,40,3824822.697,426120.486,5069245.087,80,81
RS409,HBA,41,3824823.086,426125.566,5069244.335,82,83
RS409,HBA,42,3824823.475,426130.646,5069243.584,84,85
RS409,HBA,43,3824823.863,426135.726,5069242.833,86,87
RS409,HBA,44,3824826.803,426119.726,5069242.073,88,89
RS409,HBA,45,3824827.192,426124.806,5069241.322,90,91
RS409,HBA,46,3824827.581,426129.886,5069240.570,92,93
RS409,HBA,47,3824827.970,426134.966,5069239.820,94,95
RS503,LBA,0,3824090.848,459437.959,5066897.930,0,1
RS503,LBA,1,3824088.829,459437.716,5066899.468,2,3
RS503,LBA,2,3824089.510,459440.064,5066898.744,4,5
RS503,LBA,3,3824091.648,459440.322,5066897.116,6,7
RS503,LBA,4,3824092.867,459438.202,5066896.392,8,9
RS503,LBA,5,3824092.186,459435.854,5066897.116,10,11
RS503,LBA,6,3824090.048,459435.596,5066898.744,12,13
RS503,LBA,7,3824089.458,459432.541,5066899.463,14,15
RS503,LBA,8,3824086.934,459435.111,5066901.126,16,17
RS503,LBA,9,3824086.242,459439.015,5066901.292,18,19
RS503,LBA,10,3824087.705,459442.423,5066899.886,20,21
RS503,LBA,11,3824090.638,459443.743,5066897.565,22,23
RS503,LBA,12,3824093.670,459442.357,5066895.414,24,25
RS503,LBA,13,3824095.382,459438.913,5066894.441,26,27
RS503,LBA,14,3824094.972,459435.022,5066895.100,28,29
RS503,LBA,15,3824092.632,459432.505,5066897.084,30,31
RS503,LBA,16,3824093.103,459428.952,5066897.052,32,33
RS503,LBA,17,3824090.278,459428.179,5066899.242,34,35
RS503,LBA,18,3824086.356,459429.627,5066902.055,36,37
RS503,LBA,19,3824083.049,459435.816,5066903.978,38,39
RS503,LBA,20,3824082.718,459439.027,5066903.936,40,41
RS503,LBA,21,3824083.675,459443.070,5066902.852,42,43
RS503,LBA,22,3824086.332,459445.550,5066900.633,44,45
RS503,LBA,23,3824090.777,459446.911,5066897.174,46,47
RS503,LBA,24,3824094.604,459446.405,5066894.347,48,49
RS503,LBA,25,3824097.347,459443.492,5066892.552,50,51
RS503,LBA,26,3824098.102,459439.627,5066892.334,52,53
RS503,LBA,27,3824097.771,459434.837,5066893.016,54,55
RS503,LBA,28,3824095.899,459430.941,5066894.773,56,57
RS503,LBA,29,3824093.241,459423.822,5066897.411,58,59
RS503,LBA,30,3824090.241,459423.292,5066899.711,60,61
RS503,LBA,31,3824087.897,459424.542,5066901.357,62,63
RS503,LBA,32,3824082.894,459429.843,5066904.634,64,65
RS503,LBA,33,3824080.561,459430.693,5066906.308,66,67
RS503,LBA,34,3824080.189,459438.165,5066905.912,68,69
RS503,LBA,35,3824080.971,459443.073,5066904.881,70,71
RS503,LBA,36,3824081.581,459448.270,5066903.954,72,73
RS503,LBA,37,3824084.174,459448.986,5066901.943,74,75
RS503,LBA,38,3824087.691,459450.558,5066899.161,76,77
RS503,LBA,39,3824093.290,459450.606,5066894.954,78,79
RS503,LBA,40,3824095.500,459450.059,5066893.345,80,81
RS503,LBA,41,3824098.701,459446.332,5066891.278,82,83
RS503,LBA,42,3824101.605,459444.119,5066889.299,84,85
RS503,LBA,43,3824102.067,459435.276,5066889.752,86,87
RS503,LBA,44,3824101.016,459431.600,5066890.873,88,89
RS503,LBA,45,3824098.858,459426.987,5066892.909,90,91
RS503,LBA,46,3824055.702,459462.934,5066922.054,92,93
RS503,LBA,47,3824119.176,459496.266,5066871.396,94,95
RS503,LBA,48,3824098.793,459422.520,5066893.362,1,0
RS503,LBA,49,3824098.305,459419.552,5066893.996,3,2
RS503,LBA,50,3824085.926,459418.927,5066903.345,5,4
RS503,LBA,51,3824076.488,459430.512,5066909.382,7,6
RS503,LBA,52,3824074.710,459435.015,5066910.309,9,8
RS503,LBA,53,3824077.483,459446.415,5066907.198,11,10
RS503,LBA,54,3824085.347,459454.796,5066900.537,13,12
RS503,LBA,55,3824090.903,459458.316,5066896.048,15,14
RS503,LBA,56,3824100.836,459450.306,5066889.317,17,16
RS503,LBA,57,3824105.594,459444.396,5066886.280,19,18
RS503,LBA,58,3824105.717,459434.478,5066887.084,21,20
RS503,LBA,59,3824109.274,459427.383,5066885.055,23,22
RS503,LBA,60,3824103.046,459417.410,5066890.631,25,24
RS503,LBA,61,3824093.657,459412.734,5066898.102,27,26
RS503,LBA,62,3824088.640,459412.756,5066901.865,29,28
RS503,LBA,63,3824081.944,459414.350,5066906.747,31,30
RS503,LBA,64,3824073.479,459428.982,5066911.779,33,32
RS503,LBA,65,3824071.373,459436.623,5066912.669,35,34
RS503,LBA,66,3824071.905,459450.370,5066911.027,37,36
RS503,LBA,67,3824079.994,459459.784,5066904.104,39,38
RS503,LBA,68,3824086.597,459463.645,5066898.799,41,40
RS503,LBA,69,3824095.912,459461.482,5066892.002,43,42
RS503,LBA,70,3824107.600,459453.876,5066883.917,45,44
RS503,LBA,71,3824112.493,459436.955,5066881.773,47,46
RS503,LBA,72,3824116.795,459423.988,5066879.716,49,48
RS503,LBA,73,3824108.235,459414.219,5066887.025,51,50
RS503,LBA,74,3824098.091,459407.635,5066895.234,53,52
RS503,LBA,75,3824092.046,459405.382,5066899.975,55,54
RS503,LBA,76,3824077.615,459412.038,5066910.206,57,56
RS503,LBA,77,3824066.445,459424.200,5066917.491,59,58
RS503,LBA,78,3824063.707,459436.144,5066918.467,61,60
RS503,LBA,79,3824067.116,459444.227,5066915.177,63,62
RS503,LBA,80,3824068.221,459458.679,5066913.042,65,64
RS503,LBA,81,3824080.107,459469.720,5066903.122,67,66
RS503,LBA,82,3824087.048,459471.543,5066897.747,69,68
RS503,LBA,83,3824099.819,459470.046,5066888.296,71,70
RS503,LBA,84,3824104.711,459464.227,5066885.150,73,72
RS503,LBA,85,3824115.729,459448.203,5066878.328,75,74
RS503,LBA,86,3824115.042,459441.614,5066879.439,77,76
RS503,LBA,87,3824120.043,459440.624,5066875.775,79,78
RS503,LBA,88,3824111.342,459403.692,5066885.644,81,80
RS503,LBA,89,3824091.572,459398.071,5066900.992,83,82
RS503,LBA,90,3824075.626,459401.705,5066912.633,85,84
RS503,LBA,91,3824066.350,459413.447,5066918.534,87,86
RS503,LBA,92,3824061.337,459458.233,5066918.249,89,88
RS503,LBA,93,3824075.886,459470.266,5066906.240,91,90
RS503,LBA,94,3824086.474,459479.174,5066897.488,93,92
RS503,LBA,95,3824117.023,459456.991,5066876.562,95,94
RS503,HBA,0,3824128.093,459491.480,5066865.136,0,1
RS503,HBA,1,3824131.955,459493.024,5066862.097,2,3
RS503,HBA,2,3824135.816,459494.567,5066859.060,4,5
RS503,HBA,3,3824139.678,459496.111,5066856.022,6,7
RS503,HBA,4,3824129.544,459486.582,5066864.490,8,9
RS503,HBA,5,3824133.405,459488.125,5066861.452,10,11
RS503,HBA,6,3824137.267,459489.669,5066858.414,12,13
RS503,HBA,7,3824141.128,459491.213,5066855.376,14,15
RS503,HBA,8,3824123.272,459478.595,5066869.920,16,17
RS503,HBA,9,3824127.133,459480.138,5066866.882,18,19
RS503,HBA,10,3824130.995,459481.682,5066863.844,20,21
RS503,HBA,11,3824134.856,459483.226,5066860.806,22,23
RS503,HBA,12,3824138.717,459484.770,5066857.768,24,25
RS503,HBA,13,3824142.578,459486.313,5066854.730,26,27
RS503,HBA,14,3824146.440,459487.857,5066851.692,28,29
RS503,HBA,15,3824150.301,459489.401,5066848.654,30,31
RS503,HBA,16,3824124.722,459473.695,5066869.273,32,33
RS503,HBA,17,3824128.583,459475.239,5066866.236,34,35
RS503,HBA,18,3824132.444,459476.783,5066863.198,36,37
RS503,HBA,19,3824136.306,459478.326,5066860.160,38,39
RS503,HBA,20,3824140.167,459479.870,5066857.122,40,41
RS503,HBA,21,3824144.029,459481.414,5066854.084,42,43
RS503,HBA,22,3824147.890,459482.958,5066851.046,44,45
RS503,HBA,23,3824151.752,459484.501,5066848.008,46,47
RS503,HBA,24,3824126.172,459468.797,5066868.628,48,49
RS503,HBA,25,3824130.034,459470.340,5066865.590,50,51
RS503,HBA,26,3824133.895,459471.884,5066862.552,52,53
RS503,HBA,27,3824137.757,459473.428,5066859.514,54,55
RS503,HBA,28,3824141.618,459474.972,5066856.476,56,57
RS503,HBA,29,3824145.480,459476.515,5066853.438,58,59
RS503,HBA,30,3824149.341,459478.059,5066850.400,60,61
RS503,HBA,31,3824153.202,459479.603,5066847.363,62,63
RS503,HBA,32,3824127.623,459463.897,5066867.982,64,65
RS503,HBA,33,3824131.484,459465.441,5066864.944,66,67
RS503,HBA,34,3824135.346,459466.985,5066861.906,68,69
RS503,HBA,35,3824139.207,459468.528,5066858.868,70,71
RS503,HBA,36,3824143.068,459470.072,5066855.830,72,73
RS503,HBA,37,3824146.929,459471.616,5066852.792,74,75
RS503,HBA,38,3824150.791,459473.160,5066849.754,76,77
RS503,HBA,39,3824154.652,459474.703,5066846.716,78,79
RS503,HBA,40,3824136.796,459462.085,5066861.260,80,81
RS503,HBA,41,3824140.657,459463.629,5066858.222,82,83
RS503,HBA,42,3824144.519,459465.173,5066855.184,84,85
RS503,HBA,43,3824148.380,459466.716,5066852.146,86,87
RS503,HBA,44,3824138.246,459457.187,5066860.614,88,89
RS503,HBA,45,3824142.108,459458.731,5066857.576,90,91
RS503,HBA,46,3824145.969,459460.274,5066854.539,92,93
RS503,HBA,47,3824149.831,459461.818,5066851.500,94,95
RS508,LBA,0,3797202.513,463087.188,5086604.779,0,1
RS508,LBA,1,3797200.484,463086.944,5086606.304,2,3
RS508,LBA,2,3797201.171,463089.293,5086605.588,4,5
RS508,LBA,3,3797203.319,463089.551,5086603.973,6,7
RS508,LBA,4,3797204.542,463087.432,5086603.254,8,9
RS508,LBA,5,3797203.855,463085.083,5086603.970,10,11
RS508,LBA,6,3797201.707,463084.825,5086605.585,12,13
RS508,LBA,7,3797198.911,463091.095,5086607.103,14,15
RS508,LBA,8,3797201.662,463092.923,5086604.904,16,17
RS508,LBA,9,3797204.810,463092.069,5086602.647,18,19
RS508,LBA,10,3797206.884,463088.929,5086601.388,20,21
RS508,LBA,11,3797206.912,463084.975,5086601.715,22,23
RS508,LBA,12,3797204.883,463082.057,5086603.476,24,25
