f (MHz)  Theta(deg.)  Phi(deg.)  real(Vout_theta)  imag(Vout_theta)
10.00 	 50.0 	 140.0 	 -0.3754825 	 0.2530425
10.00 	 50.0 	 150.0 	 -0.4241450 	 0.2867698
10.00 	 50.0 	 160.0 	 -0.4598500 	 0.3115060
10.00 	 50.0 	 170.0 	 -0.4815327 	 0.3265207
10.00 	 50.0 	 180.0 	 -0.4885491 	 0.3313726
10.00 	 50.0 	 190.0 	 -0.4806916 	 0.3259201
10.00 	 50.0 	 200.0 	 -0.4581933 	 0.3103233
10.00 	 50.0 	 210.0 	 -0.4217232 	 0.2850414
10.00 	 50.0 	 220.0 	 -0.3723694 	 0.2508216
10.00 	 50.0 	 230.0 	 -0.3116122 	 0.2086821
10.00 	 50.0 	 240.0 	 -0.2412849 	 0.1598858
10.00 	 50.0 	 250.0 	 -0.1635219 	 0.1059062
10.00 	 50.0 	 260.0 	 -0.0806955 	 0.0483845
10.00 	 50.0 	 270.0 	 0.0046589 	 -0.0109215
10.00 	 50.0 	 280.0 	 0.0899239 	 -0.0701936
10.00 	 50.0 	 290.0 	 0.1724862 	 -0.1276128
10.00 	 50.0 	 300.0 	 0.2498222 	 -0.1814196
10.00 	 50.0 	 310.0 	 0.3195791 	 -0.2299707
10.00 	 50.0 	 320.0 	 0.3796471 	 -0.2717910
10.00 	 50.0 	 330.0 	 0.4282223 	 -0.3056176
10.00 	 50.0 	 340.0 	 0.4638558 	 -0.3304355
10.00 	 50.0 	 350.0 	 0.4854912 	 -0.3455041
10.00 	 50.0 	 360.0 	 0.4924904 	 -0.3503758
10.00 	 55.0 	 0.0 	 0.4339136 	 -0.3461143
10.00 	 55.0 	 10.0 	 0.4270119 	 -0.3407218
10.00 	 55.0 	 20.0 	 0.4072520 	 -0.3252931
10.00 	 55.0 	 30.0 	 0.3752154 	 -0.3002851
10.00 	 55.0 	 40.0 	 0.3318492 	 -0.2664415
10.00 	 55.0 	 50.0 	 0.2784441 	 -0.2247753
10.00 	 55.0 	 60.0 	 0.2166015 	 -0.1765428
10.00 	 55.0 	 70.0 	 0.1481902 	 -0.1232084
10.00 	 55.0 	 80.0 	 0.0752914 	 -0.0664014
